Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_300_brier,0_300_san,300_600_brier,300_600_san,600_900_brier,600_900_san,900_1200_brier,900_1200_san,1200_1500_brier,1200_1500_san,1500_1800_brier,1500_1800_san,1800_2100_brier,1800_2100_san,2100_2400_brier,2100_2400_san,2400_2700_brier,2400_2700_san,2700_3000_brier,2700_3000_san,acc,brier,san
Qwen/Qwen1.5-32B,Qwen1.5,32.0,4.0,768.0,0.742996128,0.635665529,0.850029875,0.814522494,0.573944434,0.611068992,0.791176059,0.420731707,alibaba,202402.0,,,,,,0.03754686682241751,0.1480458155300205,0.11194327527901062,0.11746246413826503,0.1927001290843969,0.08734605900275834,0.2936183548814043,0.06011970582193935,0.4725583212494986,0.043962899860984936,0.66164749631782,0.033181261218982426,0.7607055458534927,0.037168361131314845,0.9047495261162318,0.04150333844485607,0.9645682887655014,0.03632222252762179,0.997859617166287,0.04295018790387387,0.42966666666666664,0.5397897421536058,0.06480623155806163
Qwen/Qwen1.5-14B,Qwen1.5,14.0,4.0,336.0,0.693602647,0.565699659,0.810794662,0.73480663,0.520609239,0.676269901,0.777502468,0.396341463,alibaba,202402.0,,,,,,0.037183491410950294,0.12802395767734737,0.12990141545252476,0.07990532251227943,0.21836208565612153,0.06697133307902337,0.4104635063923892,0.036831450537059676,0.6525473099943053,0.025822139577231923,0.808772416531043,0.02168955751355516,0.9149029198024353,0.02599302067356663,0.9778282300564874,0.029540475208237826,0.991100422003646,0.030877864689546085,0.9993549086062523,0.03938096603034279,0.35,0.6140416705906138,0.04850360874981902
Qwen/Qwen1.5-7B,Qwen1.5,7.0,4.0,168.0,0.619700217,0.541808874,0.785102569,0.712707182,0.51082277,0.53525398,0.752361398,0.347560976,alibaba,202402.0,0.604828372,rllab,,,,0.05386053851845958,0.10409269736772507,0.1714519851537969,0.0581261747623537,0.2567310192391185,0.05252816575295041,0.48063939492337854,0.02911750829775751,0.6858316590465345,0.02671175499178261,0.8584153883203527,0.02616602841884522,0.9373627612652369,0.029569224364553972,0.9831304978395384,0.035611844558256285,0.997472459388774,0.03170579407434279,0.9999039058036222,0.03535144060805746,0.3253333333333333,0.642479960949882,0.04289806331966253
Qwen/Qwen1.5-4B,Qwen1.5,4.0,2.4,57.6,0.565235196,0.484641638,0.715793667,0.662194159,0.472731898,0.522365428,0.688785439,0.262195122,alibaba,202402.0,0.5526278308,rllab,,,,0.048974504504691194,0.05609557167317961,0.21378400665968547,0.03266247136634199,0.4557958631997076,0.02121835459123617,0.7071522840678964,0.015326459297173557,0.8449580207689065,0.01720817909709691,0.9363472822750067,0.018270148232342017,0.9732702852482341,0.02102517274936048,0.9919652068876631,0.02472576011864243,0.9984846392207058,0.02391647323481572,0.9999893385121432,0.02862509814337286,0.23733333333333334,0.7170721431344632,0.02590736885035619
Qwen/Qwen1.5-1.8B,Qwen1.5,1.8,2.4,25.92,0.467083853,0.37883959,0.614220275,0.602999211,0.394278142,0.3358605,0.643824663,0.182926829,alibaba,202402.0,0.4600484262,rllab,,,,0.07853998709250978,0.03539604978496473,0.32279905393940783,0.019764289594606684,0.6475616486266363,0.013553163250966171,0.8414445405116109,0.013153890667926485,0.9046604987722124,0.013274693662902461,0.972215684705488,0.013346639017665089,0.987065078053639,0.016964555855580793,0.9941969371097561,0.02193080907044053,0.9990961070008502,0.01982100444881792,0.9999723861368109,0.019964087435032488,0.19733333333333333,0.7747551921948924,0.018716918278890347
Qwen/Qwen1.5-0.5B,Qwen1.5,0.5,2.4,7.2,0.393533408,0.314846416,0.490539733,0.572217837,0.382992684,0.163002274,0.575621493,0.115853659,alibaba,202402.0,0.3886198547,rllab,,,,0.10579801777400259,0.01721983362325976,0.5266013038481583,0.003848278504438948,0.7958867966377731,0.0061892848920465674,0.9037183260559669,0.007378259831234486,0.9355864881416107,0.0083000545190081,0.9839415708559983,0.00666826847051269,0.9940984868425634,0.012061265820493118,0.9981380896747819,0.012653202457576613,0.9997642021675489,0.01542733217404906,0.9999990996195438,0.019542314734394915,0.149,0.8243532381617944,0.0109288095027014
Qwen/Qwen-72B,Qwen,72.0,3.0,1296.0,0.773737575,0.651877133,0.85939056,0.824782952,0.601910952,0.704321456,0.828731413,0.37195122,alibaba,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-14B,Qwen,14.0,3.0,252.0,0.677042803,0.582764505,0.839872535,0.767955801,0.494329446,0.589840788,0.791508524,0.353658537,alibaba,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-7B,Qwen,7.0,2.4,100.8,0.598387921,0.513651877,0.784704242,0.72691397,0.477859305,0.449583017,0.734576728,0.317073171,alibaba,202308.0,0.5828941746,rllab,,,,0.05030742810222743,0.10666822386145228,0.14031285832429852,0.06446054260081355,0.2581191697448998,0.05038240912554866,0.47980953185455133,0.029295253726442406,0.7286933113417798,0.02777710325571856,0.8548402544617864,0.03392304127667161,0.9313942957832066,0.03547316189469284,0.978813995259783,0.04253443934251101,0.9931599606886755,0.035421730886876716,0.9997795170199281,0.04452182696745455,0.3253333333333333,0.6415230322581142,0.047045773293818184
mistralai/Mistral-7B-v0.1,Mistral,7.3,,,0.641644838,0.599829352,0.833100976,0.786108919,0.421531711,0.370735406,0.781857102,0.274390244,mistral,202309.0,0.62590799,rllab,,,,0.0139660141535325,0.12958609545421895,0.07476937753152893,0.09445436760995603,0.12062453288879442,0.06620600886428309,0.2599061561163823,0.04486981032396257,0.45576672413500385,0.030027352874645395,0.6538926017236378,0.023264365705835253,0.7985052641783928,0.026850381641203576,0.9414228180004053,0.02760091422157411,0.9881673169630609,0.032368548021452635,0.9993854265671026,0.041999159082075826,0.43266666666666664,0.530640623225784,0.05172270037992066
