Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1502_brier,0_1502_san,1502_3004_brier,1502_3004_san,3004_4506_brier,3004_4506_san,4506_6009_brier,4506_6009_san,6009_7511_brier,6009_7511_san,7511_9013_brier,7511_9013_san,9013_10516_brier,9013_10516_san,10516_12018_brier,10516_12018_san,12018_13520_brier,12018_13520_san,13520_15023_brier,13520_15023_san,acc,brier,san
mistralai/Mistral-7B-v0.1,Mistral,7.3,,,0.641644838,0.599829352,0.833100976,0.786108919,0.421531711,0.370735406,0.781857102,0.274390244,mistral,202309.0,0.62590799,rllab,,,,0.02612098364149983,0.9732853784061418,0.05334896875823823,0.9630045627947076,0.07302680451876584,0.9834172156074481,0.09561486250809369,0.9976787655271901,0.11595311736075839,0.9893652648618638,0.1463401331671856,0.9861916510632939,0.16484210089149468,0.9775589861662654,0.18155726532145858,0.9739533814262789,0.20563344722943452,0.9871024583300453,0.29878920617216764,0.9437883857707676,0.8911003128536245,0.13613273209760743,0.9775337012027142
mistralai/Mixtral-8x7B-v0.1,Mixtral,45.0,,,0.718783933,0.663822526,0.864568811,0.816890292,0.46805433,0.576194086,0.800190967,0.335365854,mistral,202312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B,Yi,6.0,3.0,108.0,0.641070914,0.555460751,0.765684127,0.741910024,0.419616075,0.121304018,0.723879126,0.158536585,01-ai,202311.0,0.6344537815,bdsrc,,,,0.15419854680504655,0.9131316400690566,0.19399902528346255,0.9390012945374209,0.23586376352342203,0.9441006758056385,0.3272656394028761,0.9476411641338497,0.4037641467896668,0.9496267580481893,0.4614230353571313,0.9612859053327074,0.5015290918023593,0.9585802880809594,0.5494333525694647,0.9609715160463244,0.6190578731240673,0.963234291762283,0.7452973334354881,0.9545742809185985,0.5988151501031751,0.4192042513359726,0.9492156568904434
01-ai/Yi-34B,Yi,34.0,3.0,612.0,0.763515673,0.645904437,0.856901016,0.830307814,0.562308393,0.506444276,0.795640491,0.268292683,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/gemma-7b,Gemma,7.0,6.0,252.0,0.660274573,0.610921502,0.824736108,0.784530387,0.449054884,0.527672479,0.783899856,0.335365854,google,202402.0,0.6509756445,bdsrc,,,,0.020086506751442405,0.9626265490450061,0.02336419160794211,0.9589032805688483,0.028369180547549028,0.979899405000207,0.03459556354419313,0.9991943979518446,0.039589144295826446,0.9873311963343643,0.04793619315582412,0.9843609754537525,0.04866092484019173,0.9768309766900387,0.05927139096933775,0.9735490235157829,0.08284197447945922,0.9799678338484509,0.1746550528826915,0.9356225551055242,0.9387605671304,0.05594300981156245,0.9738279644936092
google/gemma-2b,Gemma,2.0,6.0,72.0,0.417731464,0.483788396,0.71768572,0.662983425,0.330844343,0.169067475,0.709318357,0.231707317,google,202402.0,0.4119071357,bdsrc,,,,0.5157884430407321,0.9462464715182242,0.49696729116659494,0.9367228056158067,0.48866795508414684,0.9428360859782705,0.47448200854364364,0.9422711594476155,0.4799290580450184,0.9442123191359542,0.49374342456487524,0.94928375988697,0.5092631025114114,0.9392971797306999,0.5299899410866504,0.939182862220365,0.5215986042956443,0.9408395960443623,0.6111976567672182,0.9358691833769693,0.43100579112028226,0.5121666395125435,0.941675637010013
tiiuae/falcon-180B,Falcon,180.0,3.5,3780.0,0.695866104,0.691979522,0.88886676,0.868981847,0.451569509,0.459438969,0.844553352,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-40b,Falcon,40.0,1.0,240.0,0.569797005,0.619453925,0.852818164,0.812943962,0.417169225,0.214556482,0.784630576,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-7b,Falcon,7.0,1.5,63.0,0.277854702,0.478668942,0.781318462,0.723756906,0.342638255,0.046247157,0.717572363,,tiiuae,202309.0,0.2707591511,bdsrc,,,,0.4898145689074896,0.6322943933066336,0.6357579665351494,0.6159118093450607,0.6607834578955141,0.641998846787974,0.6579308582517641,0.6206520969732513,0.6779010644313783,0.6075698195974947,0.684303267532588,0.5961745795943676,0.7180617096297279,0.5628509771244873,0.7698089546492743,0.5439160947951865,0.8428394650873371,0.5498480820762923,0.9316096721631015,0.5254735761516885,0.336284363975238,0.7068935433558704,0.5896650316734632
tiiuae/falcon-rw-1b,Falcon,1.0,0.35,2.1,0.252803188,0.350682594,0.635630353,0.620363062,0.35955599,0.005307051,0.535498701,,tiiuae,202307.0,0.2507477567,bdsrc,,,,0.17646726521200296,0.7867720704512786,0.2665944490258127,0.7176769375901219,0.40857265507521967,0.6823776166501367,0.5515382736129067,0.6613287822982381,0.6690072228962158,0.6324364869485879,0.7651449325477411,0.6221511042127067,0.8432539374877919,0.6221122632685511,0.9226622851735439,0.6213387953530087,0.9778948464020304,0.6655878506087868,0.99639950309484,0.7115379483906884,0.3598482327098449,0.6577813564699109,0.672330520026871
microsoft/phi-2,Phi,2.7,1.4,22.68,0.579202667,0.610068259,0.749153555,0.73480663,0.442368784,0.549658832,0.526666391,0.493902439,miscrosoft,202306.0,0.5694345535,bdsrc,,,,0.03796121126867128,0.9149355710191625,0.08020466631259782,0.8796397836177512,0.14980816535801048,0.8621736281717308,0.30659776443645104,0.823503416493402,0.4327583806308818,0.7988428511391328,0.5349918488914291,0.7841738442796612,0.6280511408994104,0.7667840255374935,0.711766618237537,0.7538795641865912,0.8040818049575353,0.747687428394867,0.933321142017589,0.7974597427319381,0.5423683685016308,0.46198636557601763,0.8129045923086932
