Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1502_brier,0_1502_san,1502_3004_brier,1502_3004_san,3004_4506_brier,3004_4506_san,4506_6009_brier,4506_6009_san,6009_7511_brier,6009_7511_san,7511_9013_brier,7511_9013_san,9013_10516_brier,9013_10516_san,10516_12018_brier,10516_12018_san,12018_13520_brier,12018_13520_san,13520_15023_brier,13520_15023_san,acc,brier,san
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,0.019022857159926552,0.8208590964374459,0.05479913385310664,0.764423310027493,0.1858118417377621,0.6888582561850931,0.40085977296302905,0.6493666722935034,0.5679112447039939,0.636053827264121,0.6618523103986443,0.6385693623643289,0.7642845895039404,0.6466136510516481,0.8469802764509362,0.6576639841111304,0.9291218009171793,0.7006314192498436,0.9835520943670965,0.7705413626278601,0.39033481994275443,0.5414545011904655,0.6973563932628568
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,0.007587251948654576,0.9469018299804732,0.026430032637731072,0.9243782706319401,0.13855600083334646,0.8717360064115779,0.38981233427699435,0.8149394100686864,0.58421222564141,0.7878594762664496,0.6979905694419267,0.7893773609552767,0.8053520665768026,0.7990715589689114,0.8762227831943941,0.8138700085262337,0.9452389928366512,0.8490959701414691,0.9888626383789819,0.9159064132757015,0.3852759102709179,0.5460628303588562,0.8513120314073662
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,0.005746094816999785,0.9326006222085266,0.028943071678543097,0.8866203884750152,0.13973780241745096,0.8457647310842513,0.3828221104647163,0.8082852962798158,0.5677727940745603,0.8002056216054364,0.6924515602024354,0.8008870589814086,0.7815040525606993,0.7932076008376648,0.8571393546118493,0.795687154275653,0.937013911471233,0.8267734317828965,0.9838863084888664,0.8819644601565381,0.4032483525261266,0.5377373252861676,0.8371977633375075
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,0.7256353505782072,0.016478580179437857,0.8139399916059242,0.02839229870146854,0.7854314970791636,0.03974119248202976,0.7812409348001964,0.04994883400227322,0.784161018736373,0.054657949011995784,0.8243840689127762,0.056399371301721166,0.829872596305136,0.05127244740705296,0.822468560826728,0.047723516709311894,0.7565295889966036,0.04123383276187345,0.7306190819992914,0.02973461073525278,0.1086999933435399,0.7854273003230623,0.04155868142829994
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,0.01858249775585714,0.7448462952651648,0.07984564912710723,0.6443859223823659,0.2236636771053266,0.6149816242018884,0.44140335065248476,0.6166074067111249,0.6135518383959598,0.5998284365834637,0.7196004399742905,0.5972399509986107,0.8048647884054381,0.6017855436458427,0.8697121361277597,0.6074235494087531,0.9469207748872923,0.6287961495418374,0.9866298046535558,0.6837230079221561,0.36477401317979097,0.5705122068485334,0.6339618040154028
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,0.12005393423629007,0.13996309988884326,0.27512326511154683,0.13182462598941014,0.41497995592525816,0.1349304022462428,0.519931898871894,0.1482703082789512,0.6229918702985096,0.1448722350245817,0.7144671060112348,0.1530175607892555,0.7914886381969954,0.1557440100556368,0.8482299170855037,0.16417503767961886,0.8865783585345524,0.16974907667498373,0.9504490729227476,0.1797969382001929,0.3110563802170006,0.6144572644236307,0.15223613393382
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,0.005721548543072449,0.74985884418789,0.02233021328694583,0.7253150585999341,0.1532250266365584,0.6470780343137105,0.45306169856528566,0.5483349693596833,0.675415861049242,0.5337644669959001,0.8029144568091152,0.5433176247788979,0.8727349692813021,0.544839520369968,0.9328262644954459,0.5738305463431076,0.9781410113345329,0.6281215205890613,0.9955865138733195,0.7177661249857856,0.36304333355521534,0.5892326195914049,0.6212191612741599
bigscience/bloom-1b1,BLOOM,1.1,0.341,2.2506,0.267021483,0.283276451,0.427803226,0.55011839,0.41797167,0.00227445,0.609512962,0.0,bigscience(huggingface),202207.0,0.2658453212,rllab,,,,0.039110914820758735,0.5495389320019014,0.12585809391217176,0.5024173404721138,0.3240002286109402,0.4630348034004474,0.6274612574155788,0.43809662979197334,0.7233405548713424,0.4457342329548321,0.7858382102703428,0.46068691438823794,0.8304975781279493,0.4592718443068821,0.8734145136701431,0.4605149758567011,0.9347255684178394,0.4855967596528217,0.9823478887030258,0.5114339367906432,0.3076615855687945,0.6246971782980797,0.477631033054309
bigscience/bloom-3b,BLOOM,3.0,0.341,6.138,0.265925092,0.357508532,0.543716391,0.576164167,0.40572463,0.015163002,0.664767416,0.018292683,bigscience(huggingface),202207.0,0.2593647629,rllab,,,,0.033058901141910894,0.5889916643820604,0.10858812268242861,0.5232636641663334,0.2574718955430596,0.49722192057784376,0.5013759815467085,0.4945705896189857,0.6461582056894135,0.5001469352911069,0.728872329196723,0.5004380064216459,0.7967559793391628,0.49384155824810055,0.8664237736772032,0.5067950141114564,0.935799648004442,0.5170519044537142,0.9792417457438571,0.5423834102477647,0.34513745590095185,0.5854093550368875,0.5164692275957966
bigscience/bloom-7b1,BLOOM,7.1,0.341,14.5266,0.262462224,0.411262799,0.619996017,0.6543015,0.388978422,0.013646702,0.697719119,0.048780488,bigscience(huggingface),202207.0,0.2629967241,rllab,,,,0.05073579698613174,0.7946467762254303,0.18218679157459808,0.7230855208560243,0.38155699960934475,0.6307278696597778,0.5339552386739848,0.6002775064677436,0.6235674933821226,0.6142558188548687,0.6867593002526274,0.6187176365699106,0.7516506519173675,0.6295430594430945,0.8094057012220688,0.6402182678784379,0.8809977942484949,0.6632345890520844,0.9603395503111228,0.7376493216040972,0.32709844904479796,0.586147988640356,0.6652337570750168
