Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_17_brier,0_17_san,17_35_brier,17_35_san,35_52_brier,35_52_san,52_70_brier,52_70_san,70_87_brier,70_87_san,87_105_brier,87_105_san,105_122_brier,105_122_san,122_140_brier,122_140_san,140_157_brier,140_157_san,157_175_brier,157_175_san,acc,brier,san
microsoft/phi-2,Phi,2.7,1.4,22.68,0.579202667,0.610068259,0.749153555,0.73480663,0.442368784,0.549658832,0.526666391,0.493902439,miscrosoft,202306.0,0.5694345535,bdsrc,,,,0.3446569221391177,0.9333950876396004,0.5301619465079151,0.9149531221963151,0.28162331304716215,0.9016783097949277,0.32751844328107943,0.9177921287019645,0.22145603893420285,0.9208640329529257,0.3812316872397219,0.9443350185614049,0.3354032960588457,0.9464553917194563,0.47110417042581343,0.9241231553698602,0.47276731644219216,0.924165985565463,0.5126915522583596,0.8988919283672843,0.5371428571428571,0.38948089981370204,0.9225898062169905
microsoft/phi-1_5,Phi,1.3,0.15,1.17,0.438864678,0.529010239,0.637920733,0.722178374,0.408899386,0.124336619,0.511112784,0.341463415,miscrosoft,202306.0,0.4246546076,bdsrc,,,,0.536946806225232,0.897839800835312,0.5671779190413706,0.8330758254323143,0.5671237403266776,0.9107871486671624,0.5170099149493514,0.8964069698076403,0.5922490565626727,0.90897499399194,0.3537467702748871,0.9302382540702558,0.6200522941211323,0.8712467054296674,0.5797197981864741,0.8617219466563777,0.7523168341954561,0.8823307067994295,0.7116693381923862,0.9051476202843314,0.29714285714285715,0.5788316329481735,0.8896496007989498
EleutherAI/pythia-1b-deduped,Pythia,1.0,0.3,1.8,0.242710646,0.290955631,0.496514639,0.535911602,0.389393782,0.011372252,0.56099166,0.042682927,EleutherAI,202302.0,0.2493946731,bdsrc,,,,0.3734050886496667,0.8418468924270515,0.47044062147623106,0.9006377996384499,0.7092196257126561,0.8364296533754816,0.5934476982714904,0.8443882827288409,0.6184959903385701,0.868359580151852,0.5907248136920572,0.9142598935923361,0.6670865537578203,0.8587970641925793,0.6192812615889495,0.8040117142170699,0.7781504605436312,0.8755503329339784,0.8145507457973298,0.785765496615612,0.25142857142857145,0.623314821473765,0.8529134700265001
EleutherAI/pythia-410m-deduped,Pythia,0.41,0.3,0.738,0.259888196,0.248293515,0.412865963,0.543804262,0.409475786,0.0030326,0.536312165,0.012195122,EleutherAI,202302.0,0.2551630822,bdsrc,,,,0.23757281805491673,0.7086673363430762,0.3123510132277679,0.6750108854803295,0.5303103091822677,0.6815465542604714,0.44821849286825377,0.7165656213110557,0.5556307078992968,0.7390924547759469,0.7104370904212426,0.7782902366005372,0.6796463008015704,0.7234808042086889,0.7668269646798227,0.6822250202402815,0.7814440762601336,0.7419169474544334,0.8784372947722284,0.671403891540226,0.29714285714285715,0.5910351257989533,0.7116165225304469
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,0.37203036861825195,0.908735498405574,0.42050932144874686,0.9264071017191426,0.3918435851029365,0.9031924938471425,0.5367718513147117,0.8852075446321588,0.566066606365578,0.9152979893720511,0.494474754355827,0.9275719418438256,0.596435755225575,0.901405619533027,0.5741125826971681,0.8665223574842916,0.6829644312555415,0.954218641962291,0.7094278431481358,0.8935694365658085,0.3485714285714286,0.5348235831143807,0.9079740857911744
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,0.4030070191937071,0.884708104747055,0.423391727855906,0.8968276187596251,0.42427551549445236,0.8697769143021055,0.5278326521453823,0.8520733893241795,0.5448211821399455,0.9062731355789971,0.5081826610737745,0.9017820370338099,0.6057771416095276,0.8938387491209978,0.5915525925729578,0.8545014164496962,0.6870783641903712,0.9125121017917115,0.7580066655705132,0.8855486227908005,0.3028571428571429,0.5478040009749121,0.8855659920722329
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,0.28151932729491547,0.935097912174847,0.4695205425473961,0.9381162329473393,0.46212047220389735,0.9247347918699386,0.35027786849922543,0.9214133121907003,0.46507623949601706,0.9208973796438596,0.4426439111064287,0.9189631764427646,0.5537058787948439,0.9139894170301028,0.5871154205253406,0.8734780166172124,0.6940615018398065,0.9614183338745628,0.7241038640565378,0.9119653244520602,0.38857142857142857,0.503349297456742,0.9217439560902151
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,0.4893159597714868,0.15828506215398516,0.4352854454582023,0.16850219442590572,0.37006645996641896,0.1774127271682566,0.5702948039161814,0.12679565112103489,0.7227962602772601,0.16032406472606583,0.7876182341628574,0.13209290153558628,0.7055867844600262,0.11747230407398287,0.5731029922437993,0.12364880925210395,0.8474015646195201,0.19213368831768438,0.839473188278466,0.16660715660469136,0.3142857142857143,0.6342959054153211,0.15207608127078498
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,0.3296444901077983,0.7407920477313245,0.5048328502253554,0.7595702282405314,0.5674346864271078,0.7734220576897686,0.5855881323546798,0.6820709972826434,0.5145409079643967,0.7527468708487978,0.6255855504594972,0.7968287297002314,0.6098651626986032,0.7479306492737576,0.6601298835837679,0.7080665626439436,0.6822478982510612,0.753019743672458,0.7457610879647427,0.7430564550457988,0.24571428571428572,0.5837578203155274,0.7455266673663455
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,0.3183892747102699,0.5323335121493413,0.333218198726122,0.5110822892832833,0.5975601708669563,0.5995899999954875,0.5475315913686492,0.5440697157426174,0.6374709178505632,0.5615763132854226,0.7055698238067464,0.6018267381866325,0.629349386373106,0.5202974798952511,0.8126690176819911,0.511115277573317,0.7851424413997335,0.5893771408189049,0.8620981083890218,0.5181783313033695,0.26285714285714284,0.6237375346852355,0.5486106738403477
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,0.1981559826216147,0.7749089373577315,0.3864073864522966,0.7886524899514012,0.5643314556146856,0.7492234382847888,0.5514853826488108,0.7441301588518556,0.6797162220297025,0.7992062350970234,0.7828685471900162,0.7959093569555429,0.7948920235063855,0.8039345387880019,0.8884634441520117,0.7782821278981332,0.7619142696779879,0.7160665880833905,0.8940061163541988,0.7513789861655826,0.24,0.6516647142343337,0.7702121811210926
bigscience/bloom-1b1,BLOOM,1.1,0.341,2.2506,0.267021483,0.283276451,0.427803226,0.55011839,0.41797167,0.00227445,0.609512962,0.0,bigscience(huggingface),202207.0,0.2658453212,rllab,,,,0.29835262213285535,0.804433078530006,0.4986822232156777,0.8300204431410105,0.43065012679528436,0.8081998377695191,0.5050373023589965,0.7833515888100906,0.6089604388129257,0.8538545093286068,0.7009758869234193,0.8271926858276725,0.7479910880070778,0.8157231331153172,0.684923561012149,0.7793015599215489,0.8375252288857089,0.7757845251544163,0.8355988704838863,0.7750681819598675,0.2571428571428571,0.6157318444038274,0.8051127811436979
bigscience/bloom-3b,BLOOM,3.0,0.341,6.138,0.265925092,0.357508532,0.543716391,0.576164167,0.40572463,0.015163002,0.664767416,0.018292683,bigscience(huggingface),202207.0,0.2593647629,rllab,,,,0.41958330544221234,0.8605558335963075,0.41087269437500523,0.8762979900136135,0.48815680100249687,0.865043944345539,0.5407725161147482,0.8809106637487106,0.5442473340120211,0.8899617275282464,0.5689296021951907,0.8731226611471485,0.6300200586023145,0.8112963820560739,0.6752297129073483,0.8274275078875507,0.6187045177233844,0.8415487437386916,0.7575818380471797,0.8340047774149872,0.2857142857142857,0.5661317647474964,0.8560837573446788
bigscience/bloom-7b1,BLOOM,7.1,0.341,14.5266,0.262462224,0.411262799,0.619996017,0.6543015,0.388978422,0.013646702,0.697719119,0.048780488,bigscience(huggingface),202207.0,0.2629967241,rllab,,,,0.42315150223446096,0.8578767445767688,0.4672321118259792,0.9014457013879268,0.4554040148419725,0.8671877853144837,0.5273161592929634,0.8722060316799062,0.47046628178318056,0.8774661083941795,0.6229376283268607,0.9089180002088195,0.6601892941081712,0.8549959137865439,0.566409997245092,0.8333704654769084,0.6182657660926982,0.8431437432178903,0.6618861833951237,0.8402024786995714,0.30857142857142855,0.5479496231175801,0.8658397897947662
bigscience/bloom,BLOOM,176.0,0.366,386.496,0.308540091,0.504266212,0.764090819,0.720599842,0.397596228,0.06899166,0.735544419,0.12195122,bigscience(huggingface),202207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EleutherAI/gpt-neox-20b,GPT-Neo/J,20.0,0.472,56.64,0.250025953,0.457337884,0.734515037,0.689029203,0.31613146,0.054586808,0.716280975,0.12804878,EleutherAI,202103.0,0.2487537388,bdsrc,,,,0.24979495552535672,0.9034898784763364,0.39874929292919736,0.9394155807469817,0.36787394734198886,0.9107543651964057,0.33364468305141365,0.9232989286204474,0.4814986067781913,0.9213447296326825,0.559898528726676,0.9290247334987412,0.6040559860128303,0.9365180265623667,0.49957024020355423,0.8926371076671971,0.5862838273112473,0.9433331153594767,0.6638783503540444,0.8942404020679052,0.4685714285714286,0.47499979545857945,0.9193004771753516
EleutherAI/gpt-neo-2.7B,GPT-Neo/J,2.7,0.42,6.804,0.264539788,0.333617747,0.562437761,0.600631413,0.397779599,0.012888552,0.573989469,0.067073171,EleutherAI,202103.0,0.2656316764,bdsrc,,,,0.3633943759351251,0.8004587943478194,0.4623446926401742,0.8211057548231663,0.5192240182169329,0.8063337610853666,0.5009036062309663,0.7823261315546434,0.48988318754261245,0.7917911057241918,0.42929856695107593,0.8461119783984242,0.679718668523015,0.8109316870202264,0.7874051186035337,0.7513117960462112,0.701066339965464,0.777894717869216,0.8358363180893811,0.7572095718495592,0.3028571428571429,0.5776574941622051,0.794463687490812
EleutherAI/gpt-neo-1.3B,GPT-Neo/J,1.3,0.38,2.964,0.248216555,0.312286689,0.484664409,0.569060773,0.39629306,0.004548901,0.561091098,0.036585366,EleutherAI,202103.0,0.2445520581,bdsrc,,,,0.24729668941189278,0.79942903764588,0.4993563211443434,0.7599834252418861,0.5961407710997172,0.7312923421503645,0.47272213570978,0.6855644359588029,0.4870395674190533,0.7377507405524603,0.6618547719044867,0.7636851227875782,0.6824175284458978,0.7735550947655839,0.7510314645574205,0.7264829700892097,0.6847498505473308,0.7266379678298688,0.8369956796880001,0.7512109453848484,0.2571428571428571,0.5934585236101636,0.7453256702878425
EleutherAI/gpt-neo-125m,GPT-Neo/J,0.125,0.3,0.225,0.259703914,0.229522184,0.302628958,0.517758485,0.455761631,0.0030326,0.502213531,0.006097561,EleutherAI,202103.0,0.2579404643,bdsrc,,,,0.19888830250579587,0.5272936701018762,0.268522565369296,0.5444880844385798,0.3510326519484794,0.5808706851637413,0.6704177331980536,0.46459301690431026,0.7339984837652902,0.5059704873051418,0.7269868418927917,0.421278573279563,0.7964725710027496,0.4638018352265075,0.8481298511714936,0.47505217543337885,0.865219025797874,0.49593248937014694,0.9022781400160604,0.43112812964595704,0.24571428571428572,0.6375395426571528,0.4903628312941612
EleutherAI/gpt-j-6b,GPT-Neo/J,6.05,0.402,14.5926,0.267839994,0.413822526,0.675363473,0.659826361,0.359624729,0.029567854,0.681077656,0.115853659,EleutherAI,202103.0,0.2693348526,bdsrc,,,,0.31268014746591694,0.8500143884576286,0.4433511552166456,0.8871244113390673,0.3545175117301606,0.8586948095828907,0.36247116312669875,0.8533200155222017,0.515429901173469,0.8637281848445184,0.45412807071601996,0.8633487062175393,0.5895801029091602,0.8729748189857841,0.5914014893280848,0.8404659277530722,0.7268973176436269,0.8254579378030495,0.7187022602920914,0.8026821418896464,0.4057142857142857,0.5071186238394935,0.8517127658482468
facebook/opt-6.7b,OPT,6.7,0.18,7.236,0.245674066,0.391638225,0.686616212,0.659826361,0.351221498,0.009855951,0.594269081,0.006097561,meta,202205.0,0.2483264492,bdsrc,,,,0.2889008938910939,0.8947746096324671,0.5407170654682862,0.8985609308500947,0.4363034248292157,0.9120335228996561,0.4694085981112278,0.9020913219568573,0.5127121580821364,0.8940240482570517,0.5495043529293916,0.9126967825828317,0.7097362385621314,0.8968752983897674,0.6959319529531183,0.8590745323638673,0.7701740831371522,0.9019490918131297,0.7896798919584902,0.8570845002666911,0.26285714285714284,0.577242337600564,0.8927160396070366
